dyad,country1_code,country2_code,year,geo_score,number_of_events,geo_score_dyn,cum_events,weight,geo_score_ma
ARG-AUT,ARG,AUT,1988,,0,0.1186236644165353,1.738041818833439,0.0,0.425
ARG-AUT,ARG,AUT,1989,,0,0.0830365650915747,1.2166292731834072,0.0,
ARG-AUT,ARG,AUT,1990,,0,0.0581255955641022,0.851640491228385,0.0,
ARG-AUT,ARG,AUT,1991,0.4,1,0.2723127077777224,1.5961483438598694,0.6265081838081291,0.4
ARG-AUT,ARG,AUT,1992,0.65,1,0.4506939513960546,2.1173038407019087,0.472298770151236,0.525
ARG-AUT,ARG,AUT,1993,0.4,1,0.4302702407276775,2.482112688491336,0.4028825945883281,0.4833333333333334
ARG-AUT,ARG,AUT,1994,0.45,1,0.437477514326191,2.737478881943935,0.3652996217051659,0.5
ARG-AUT,ARG,AUT,1995,0.6,1,0.4932077533365047,2.916235217360754,0.3429078676667988,0.4833333333333334
ARG-AUT,ARG,AUT,1996,,0,0.3452454273355532,2.041364652152528,0.0,0.525
ARG-AUT,ARG,AUT,1997,,0,0.2416717991348872,1.4289552565067696,0.0,0.6
ARG-AUT,ARG,AUT,1998,,0,0.169170259394421,1.0002686795547386,0.0,
ARG-AUT,ARG,AUT,1999,0.6,1,0.422571484097846,1.700188075688317,0.5881702232237762,0.6
ARG-AUT,ARG,AUT,2000,0.0,2,0.1576473179099912,3.1901316529818216,0.6269333737780372,0.1999999999999999
ARG-AUT,ARG,AUT,2001,-0.7,1,-0.1076242166579111,3.233092157087275,0.3093014214914647,-0.0249999999999999
ARG-AUT,ARG,AUT,2002,,0,-0.0753369516605378,2.263164509961092,0.0,-0.2333333333333333
ARG-AUT,ARG,AUT,2003,,0,-0.0527358661623764,1.5842151569727645,0.0,-0.7
ARG-AUT,ARG,AUT,2004,0.25,1,0.0908122400587872,2.108950609880935,0.4741694733460149,0.25
ARG-AUT,ARG,AUT,2005,,0,0.063568568041151,1.4762654269166546,0.0,0.25
ARG-AUT,ARG,AUT,2006,0.4,1,0.2290223801758188,2.033385798841658,0.4917905891590576,0.325
ARG-AUT,ARG,AUT,2007,,0,0.1603156661230731,1.4233700591891607,0.0,0.4
ARG-AUT,ARG,AUT,2008,0.2333333333333333,3,0.2151288096268824,3.996359041432412,0.7506833016997172,0.275
ARG-AUT,ARG,AUT,2009,,0,0.1505901667388177,2.7974513290026883,0.0,0.2333333333333333
ARG-AUT,ARG,AUT,2010,,0,0.1054131167171723,1.9582159303018816,0.0,0.2333333333333333
ARG-AUT,ARG,AUT,2011,,0,0.0737891817020206,1.370751151211317,0.0,
ARG-AUT,ARG,AUT,2012,0.5,1,0.2912963035914159,1.959525805847922,0.5103275481321269,0.5
ARG-AUT,ARG,AUT,2013,-0.3,3,-0.1144730468640742,4.371668064093545,0.6862369136944168,-0.0999999999999999
ARG-AUT,ARG,AUT,2014,0.275,2,0.0394637687508273,5.060167644865482,0.3952438220163292,0.025
ARG-AUT,ARG,AUT,2015,-0.05,2,0.0071787184430659,5.542117351405837,0.3608729070835484,-0.0642857142857142
ARG-AUT,ARG,AUT,2016,0.4,3,0.1784799617145138,6.879482145984086,0.436079335092287,0.2357142857142857
ARG-AUT,ARG,AUT,2017,-0.0166666666666666,3,0.1035737387762593,7.81563750218886,0.3838458474001404,0.13125
ARG-AUT,ARG,AUT,2018,0.325,2,0.1628503695453078,7.470946251532202,0.2677037061523262,0.225
ARG-AUT,ARG,AUT,2019,0.1,2,0.1454635632807943,7.229662376072541,0.2766380912363552,0.1142857142857143
ARG-AUT,ARG,AUT,2020,-0.325,2,0.0122021808812047,7.060763663250778,0.2832554799149302,0.0333333333333333
ARG-AUT,ARG,AUT,2021,0.15,3,0.0642502335539339,7.942534564275545,0.3777131815697218,-7.930164461608259e-18
ARG-AUT,ARG,AUT,2022,0.4333333333333333,3,0.1936051994811769,8.559774194992881,0.3504765349715507,0.1374999999999999
ARG-AUT,ARG,AUT,2023,0.025,2,0.1514108716100924,7.991841936495017,0.2502551997264776,0.2249999999999999
ARG-AUT,ARG,AUT,2024,0.4,3,0.2381856303268704,8.594289355546511,0.349069001041242,0.31875
ARG-BEL,ARG,BEL,1950,0.65,1,0.65,1.0,1.0,0.65
ARG-BEL,ARG,BEL,1951,0.425,2,0.4833333333333333,2.7,0.7407407407407407,0.5
ARG-BEL,ARG,BEL,1952,0.445,2,0.4636246786632391,3.89,0.5141388174807199,0.478
ARG-BEL,ARG,BEL,1953,,0,0.3245372750642673,2.7229999999999994,0.0,0.435
ARG-BEL,ARG,BEL,1954,,0,0.2271760925449871,1.9060999999999997,0.0,0.445
ARG-BEL,ARG,BEL,1955,,0,0.1590232647814909,1.3342699999999996,0.0,
ARG-BEL,ARG,BEL,1956,0.7,1,0.4387439535850514,1.9339889999999995,0.5170660226092291,0.7
ARG-BEL,ARG,BEL,1957,,0,0.307120767509536,1.3537922999999996,0.0,0.7
ARG-BEL,ARG,BEL,1958,0.475,2,0.4210277577796504,2.94765461,0.6785055458040927,0.5499999999999999
ARG-BEL,ARG,BEL,1959,0.65,2,0.5337287452037403,4.063358227,0.4922037113810197,0.5625
ARG-BEL,ARG,BEL,1960,0.375,2,0.4681972619963671,4.8443507589,0.4128520207430515,0.5
ARG-BEL,ARG,BEL,1961,0.775,2,0.5820166449811122,5.3910455312300005,0.3709855515806945,0.6
ARG-BEL,ARG,BEL,1962,,0,0.4074116514867785,3.773731871861,0.0,0.575
ARG-BEL,ARG,BEL,1963,,0,0.2851881560407449,2.6416123103027,0.0,0.775
ARG-BEL,ARG,BEL,1964,0.6,1,0.3956822355489297,2.84912861721189,0.3509845059148588,0.6
ARG-BEL,ARG,BEL,1965,0.625,2,0.5105021517870424,3.994390032048323,0.5007022308671245,0.6166666666666667
ARG-BEL,ARG,BEL,1966,,0,0.3573515062509296,2.7960730224338257,0.0,0.6166666666666667
ARG-BEL,ARG,BEL,1967,0.6,1,0.4394035485886775,2.957251115703678,0.3381518717466271,0.6166666666666667
ARG-BEL,ARG,BEL,1968,0.35,2,0.395471418869523,4.070075780992575,0.491391341984364,0.4333333333333333
ARG-BEL,ARG,BEL,1969,,0,0.2768299932086661,2.8490530466948023,0.0,0.4333333333333333
ARG-BEL,ARG,BEL,1970,,0,0.1937809952460662,1.9943371326863617,0.0,0.35
ARG-BEL,ARG,BEL,1971,,0,0.1356466966722463,1.3960359928804529,0.0,
ARG-BEL,ARG,BEL,1972,,0,0.0949526876705724,0.977225195016317,0.0,
ARG-BEL,ARG,BEL,1973,,0,0.0664668813694007,0.6840576365114218,0.0,
ARG-BEL,ARG,BEL,1974,,0,0.0465268169585804,0.4788403455579952,0.0,
ARG-BEL,ARG,BEL,1975,,0,0.0325687718710063,0.3351882418905966,0.0,
ARG-BEL,ARG,BEL,1976,,0,0.0227981403097044,0.2346317693234176,0.0,
ARG-BEL,ARG,BEL,1977,,0,0.0159586982167931,0.1642422385263923,0.0,
ARG-BEL,ARG,BEL,1978,,0,0.0111710887517551,0.1149695669684746,0.0,
ARG-BEL,ARG,BEL,1979,-0.4,1,-0.3693742102345583,1.0804786968779323,0.9255157023359392,-0.4
ARG-BEL,ARG,BEL,1980,-0.45,1,-0.4152799091668538,1.7563350878145525,0.5693674327512995,-0.425
ARG-BEL,ARG,BEL,1981,,0,-0.2906959364167977,1.2294345614701867,0.0,-0.425
ARG-BEL,ARG,BEL,1982,-0.2,4,-0.2160583540793015,4.860604193029131,0.8229429595885688,-0.25
ARG-BEL,ARG,BEL,1983,0.5,1,-0.053407385593985,4.402422935120391,0.227147644544209,-0.06
ARG-BEL,ARG,BEL,1984,,0,-0.0373851699157895,3.081696054584274,0.0,-0.06
ARG-BEL,ARG,BEL,1985,0.45,1,0.1169880531915841,3.1571872382089916,0.3167376289558549,0.475
ARG-BEL,ARG,BEL,1986,,0,0.0818916372341089,2.210031066746294,0.0,0.45
ARG-BEL,ARG,BEL,1987,,0,0.0573241460638762,1.547021746722406,0.0,0.45
ARG-BEL,ARG,BEL,1988,,0,0.0401269022447133,1.082915222705684,0.0,
ARG-BEL,ARG,BEL,1989,,0,0.0280888315712993,0.7580406558939787,0.0,
ARG-BEL,ARG,BEL,1990,0.725,2,0.5788699357002327,2.530628459125785,0.7903175168949563,0.725
ARG-BEL,ARG,BEL,1991,,0,0.4052089549901628,1.7714399213880494,0.0,0.725
ARG-BEL,ARG,BEL,1992,,0,0.283646268493114,1.2400079449716346,0.0,0.725
ARG-BEL,ARG,BEL,1993,0.425,2,0.3822191118692858,2.8680055614801443,0.6973487174717413,0.425
ARG-BEL,ARG,BEL,1994,0.6,2,0.4909029508630275,4.0076038930361015,0.4990513167918972,0.5125
ARG-BEL,ARG,BEL,1995,0.7,1,0.5458515227033013,3.805322725125271,0.2627898005594467,0.55
ARG-BEL,ARG,BEL,1996,0.45,1,0.5196892154999185,3.66372590758769,0.2729461824447536,0.5875
ARG-BEL,ARG,BEL,1997,0.6,1,0.5422192612865828,3.5646081353113823,0.2805357453162649,0.5833333333333334
ARG-BEL,ARG,BEL,1998,0.6,1,0.5587505939558111,3.4952256947179676,0.2861045572854461,0.5499999999999999
ARG-BEL,ARG,BEL,1999,0.45,1,0.5271981177925251,3.446657986302577,0.2901361272206634,0.5499999999999999
ARG-BEL,ARG,BEL,2000,0.35,1,0.4752743729318788,3.4126605904118037,0.2930265033708877,0.4666666666666666
ARG-BEL,ARG,BEL,2001,-0.6,1,0.1579778168027309,3.3888624132882623,0.295084272550825,0.0666666666666667
ARG-BEL,ARG,BEL,2002,,0,0.1105844717619116,2.3722036893017835,0.0,-0.125
ARG-BEL,ARG,BEL,2003,0.65,1,0.3133309084413583,2.6605425825112485,0.3758631816582744,0.025
ARG-BEL,ARG,BEL,2004,-0.4,1,0.064121873879269,2.8623798077578737,0.3493596472731228,0.125
ARG-BEL,ARG,BEL,2005,,0,0.0448853117154883,2.0036658654305115,0.0,0.125
ARG-BEL,ARG,BEL,2006,,0,0.0314197182008418,1.402566105801358,0.0,-0.4
ARG-BEL,ARG,BEL,2007,,0,0.0219938027405892,0.9817962740609504,0.0,
ARG-BEL,ARG,BEL,2008,0.65,1,0.3941991344793117,1.6872573918426652,0.5926778005742759,0.65
ARG-BEL,ARG,BEL,2009,,0,0.2759393941355181,1.1810801742898656,0.0,0.65
ARG-BEL,ARG,BEL,2010,,0,0.1931575758948627,0.8267561220029058,0.0,0.65
ARG-BEL,ARG,BEL,2011,-0.05,2,0.0045704471323695,2.578729285402034,0.775575788944512,-0.05
ARG-BEL,ARG,BEL,2012,-0.2125,4,-0.1450015185627143,5.805110499781424,0.6890480379573497,-0.1583333333333333
ARG-BEL,ARG,BEL,2013,-0.025,2,-0.1054204225729872,6.063577349846997,0.3298382925799514,-0.125
ARG-BEL,ARG,BEL,2014,0.15,3,0.000350966661312,7.244504144892898,0.41410701685013,-0.05
ARG-BEL,ARG,BEL,2015,0.55,2,0.1558133194066243,7.0711529014250285,0.2828393089331933,0.2142857142857142
ARG-BEL,ARG,BEL,2016,0.4,1,0.1968544286932286,5.94980703099752,0.1680726777843657,0.325
ARG-BEL,ARG,BEL,2017,0.27,2,0.2205842499418089,6.164864921698264,0.3244191114327044,0.408
ARG-BEL,ARG,BEL,2018,0.55,2,0.3249055806678186,6.315405445188785,0.3166859225995765,0.408
ARG-BEL,ARG,BEL,2019,0.7,2,0.4417431601087103,6.420783811632149,0.3114884504251209,0.5066666666666667
ARG-BEL,ARG,BEL,2020,-0.0833333333333333,3,0.2315597921599442,7.494548668142504,0.4002909491737998,0.3214285714285714
ARG-BEL,ARG,BEL,2021,,0,0.1620918545119609,5.246184067699753,0.0,0.2299999999999999
ARG-BEL,ARG,BEL,2022,0.375,2,0.2371608962463838,5.672328847389826,0.3525888667262862,0.1
ARG-BEL,ARG,BEL,2023,0.5666666666666667,3,0.3789726526969003,6.9706301931728785,0.4303771562775252,0.49
ARG-BEL,ARG,BEL,2024,0.25,3,0.3298679063766083,7.879441135221015,0.3807376625469074,0.4
ARG-BRA,ARG,BRA,1950,0.175,2,0.175,2.0,1.0,0.175
ARG-BRA,ARG,BRA,1951,0.25,1,0.20625,2.4,0.4166666666666667,0.1999999999999999
ARG-BRA,ARG,BRA,1952,0.5,1,0.3158582089552239,2.6799999999999997,0.373134328358209,0.275
ARG-BRA,ARG,BRA,1953,0.4166666666666667,3,0.3778814602132896,4.8759999999999994,0.6152584085315833,0.4
ARG-BRA,ARG,BRA,1954,0.575,2,0.4507103007463238,5.4132,0.3694672282568536,0.4833333333333333
ARG-BRA,ARG,BRA,1955,0.075,2,0.3209142305380326,5.7892399999999995,0.3454684898190436,0.3642857142857142
ARG-BRA,ARG,BRA,1956,0.7,1,0.3959440515011673,5.052467999999999,0.1979230744262012,0.3999999999999999
ARG-BRA,ARG,BRA,1957,0.45,1,0.4078592364681538,4.536727599999999,0.2204231966671307,0.325
ARG-BRA,ARG,BRA,1958,0.8,1,0.501769212829211,4.175709319999999,0.2394802711027788,0.65
ARG-BRA,ARG,BRA,1959,0.75,1,0.5650450239731082,3.9229965239999993,0.2549071848221704,0.6666666666666666
ARG-BRA,ARG,BRA,1960,0.775,2,0.6535198069171307,4.7460975668,0.42139883806655,0.775
ARG-BRA,ARG,BRA,1961,0.6,3,0.6281239500482163,6.322268296759999,0.4745132378417764,0.6833333333333332
ARG-BRA,ARG,BRA,1962,0.0166666666666666,3,0.3810900589083683,7.425587807731999,0.4040084202998997,0.4249999999999999
ARG-BRA,ARG,BRA,1963,0.575,2,0.4349695604897404,7.197911465412399,0.2778583773377117,0.375
ARG-BRA,ARG,BRA,1964,0.425,2,0.4321367106981466,7.038538025788679,0.2841499175925667,0.2928571428571428
ARG-BRA,ARG,BRA,1965,-0.35,2,0.2063133092852253,6.926976618052075,0.2887262524876859,0.2166666666666666
ARG-BRA,ARG,BRA,1966,0.625,2,0.3285775243522297,6.848883632636452,0.2920183941320824,0.2333333333333333
ARG-BRA,ARG,BRA,1967,0.5,2,0.3790388024423442,6.794218542845516,0.2943679228726092,0.2583333333333333
ARG-BRA,ARG,BRA,1968,0.525,2,0.4222484570950418,6.755952979991861,0.2960352160417803,0.5499999999999999
ARG-BRA,ARG,BRA,1969,0.6,1,0.4532741786767172,5.729167085994302,0.1745454417701712,0.53
ARG-BRA,ARG,BRA,1970,-0.45,1,0.2729949352818959,5.010416960196011,0.1995841878917956,0.3
ARG-BRA,ARG,BRA,1971,-0.35,1,0.1347755891745197,4.507291872137207,0.2218627123266001,-0.0666666666666666
ARG-BRA,ARG,BRA,1972,-0.45,3,-0.1502442381145123,6.155104310496045,0.4874003507762207,-0.43
ARG-BRA,ARG,BRA,1973,-0.3,3,-0.2117155109047145,7.308573017347231,0.4104768458739296,-0.3714285714285714
ARG-BRA,ARG,BRA,1974,-0.075,2,-0.1732906965320981,7.116001112143062,0.2810567295425391,-0.3
ARG-BRA,ARG,BRA,1975,-0.4,2,-0.2382392091622157,6.981200778500143,0.28648366713064,-0.2642857142857143
ARG-BRA,ARG,BRA,1976,0.1,1,-0.1807823769991011,5.8868405449501,0.1698704071163994,-0.17
ARG-BRA,ARG,BRA,1977,-0.2666666666666666,3,-0.2169655712186274,7.120788381465069,0.4213016648281245,-0.25
ARG-BRA,ARG,BRA,1978,0.2166666666666666,3,-0.0540388678392805,7.984551867025548,0.375725532248008,-0.0071428571428571
ARG-BRA,ARG,BRA,1979,0.8,1,0.0755733222034625,6.589186306917883,0.1517638071562972,0.0928571428571428
ARG-BRA,ARG,BRA,1980,0.7833333333333333,3,0.3544960732409888,7.612430414842517,0.394092272311702,0.5428571428571428
ARG-BRA,ARG,BRA,1981,0.125,2,0.2918666757126899,7.328701290389762,0.2728996476664468,0.5666666666666668
ARG-BRA,ARG,BRA,1982,0.6333333333333333,3,0.4178677235545474,8.130090903272833,0.3689995641736707,0.5625
ARG-BRA,ARG,BRA,1983,0.5166666666666667,3,0.4519713548103488,8.691063632290984,0.3451821465043391,0.4625
ARG-BRA,ARG,BRA,1984,0.65,2,0.5009656406010445,8.08374454260369,0.2474100943516234,0.59375
