dyad,country1_code,country2_code,year,geo_score,number_of_events,geo_score_dyn,cum_events,weight,geo_score_ma
CAN-DEU,CAN,DEU,1984,0.4833333333333333,3,0.539041937239052,10.372411646893188,0.289228783250092,0.51
CAN-DEU,CAN,DEU,1985,0.4,3,0.4983891266766043,10.260688152825232,0.2923780506060857,0.485
CAN-DEU,CAN,DEU,1986,0.6625,4,0.5570919719389377,11.18248170697766,0.357702351304011,0.53
CAN-DEU,CAN,DEU,1987,0.5375,4,0.5504662001226983,11.827737194884364,0.3381881026008971,0.5454545454545454
CAN-DEU,CAN,DEU,1988,0.6,3,0.5636407651136606,11.279416036419054,0.2659712160907603,0.6
CAN-DEU,CAN,DEU,1989,0.7,3,0.6011860158662644,10.895591225493336,0.2753407261627663,0.6049999999999999
CAN-DEU,CAN,DEU,1990,0.5625,4,0.5878768896994232,11.626913857845334,0.3440293829390483,0.615
CAN-DEU,CAN,DEU,1991,0.4833333333333333,3,0.5597203960671084,11.138839700491731,0.2693278726210202,0.5799999999999998
CAN-DEU,CAN,DEU,1992,0.6125,4,0.5776160521746058,11.797187790344212,0.3390638575130531,0.5590909090909091
CAN-DEU,CAN,DEU,1993,0.5125,4,0.5563675988897548,12.258031453240948,0.3263166696266246,0.5409090909090909
CAN-DEU,CAN,DEU,1994,0.2833333333333333,3,0.4856371324737157,11.580622017268665,0.2590534425116797,0.4863636363636363
CAN-DEU,CAN,DEU,1995,0.3666666666666666,3,0.4535015836519316,11.106435412088064,0.2701136673189355,0.4
CAN-DEU,CAN,DEU,1996,0.6166666666666667,3,0.4989324650385549,10.774504788461645,0.2784350704649259,0.4222222222222222
CAN-DEU,CAN,DEU,1997,0.6,3,0.5276934396480756,10.542153351923153,0.2845718421894067,0.5277777777777778
CAN-DEU,CAN,DEU,1998,0.55,3,0.5341407284087826,10.379507346346204,0.2890310589795054,0.5888888888888889
CAN-DEU,CAN,DEU,1999,0.5333333333333333,3,0.5339047780293145,10.265655142442345,0.2922365848426755,0.5611111111111112
CAN-DEU,CAN,DEU,2000,0.2833333333333333,3,0.460105701906094,10.18595859970964,0.2945230898626976,0.4555555555555555
CAN-DEU,CAN,DEU,2001,0.625,2,0.496226448765352,9.130171019796748,0.2190539471455073,0.4625
CAN-DEU,CAN,DEU,2002,0.5,3,0.4974319124426214,9.391119713857725,0.319450724877156,0.45
CAN-DEU,CAN,DEU,2003,0.4833333333333333,3,0.493014041910681,9.573783799700406,0.3133557288074418,0.5249999999999999
CAN-DEU,CAN,DEU,2004,0.5366666666666667,3,0.5065125594163427,9.701648659790283,0.3092257929761857,0.5066666666666667
CAN-DEU,CAN,DEU,2005,0.4333333333333333,3,0.4840905163290668,9.7911540618532,0.3063990190582479,0.4844444444444444
CAN-DEU,CAN,DEU,2006,0.2,3,0.3975989221615458,9.85380784329724,0.3044508323795517,0.39
CAN-DEU,CAN,DEU,2007,0.6125,4,0.4764785970899342,10.897665490308068,0.3670510903052983,0.4349999999999999
CAN-DEU,CAN,DEU,2008,0.375,4,0.4415713372193171,11.628365843215647,0.3439864254299949,0.4136363636363637
CAN-DEU,CAN,DEU,2009,0.5875,4,0.4896538389214163,12.139856090250952,0.329493197469799,0.525
CAN-DEU,CAN,DEU,2010,0.45,4,0.4769624775697517,12.497899263175666,0.3200537879022411,0.4708333333333334
CAN-DEU,CAN,DEU,2011,0.362,5,0.4351534689402556,13.748529484222964,0.3636752574693691,0.4584615384615385
CAN-DEU,CAN,DEU,2012,0.3,5,0.3889439023741731,14.623970638956076,0.3419044063642159,0.365
CAN-DEU,CAN,DEU,2013,0.5,3,0.4141137931474316,13.236779447269251,0.2266412318759983,0.37
CAN-DEU,CAN,DEU,2014,0.48,5,0.4372062443376867,14.265745613088477,0.3504899172891896,0.4153846153846154
CAN-DEU,CAN,DEU,2015,0.55,4,0.4694652401360931,13.986021929161932,0.2859998375706599,0.5083333333333333
CAN-DEU,CAN,DEU,2016,0.5416666666666667,6,0.4969004935236982,15.790215350413352,0.3799821514051063,0.5233333333333333
CAN-DEU,CAN,DEU,2017,0.5666666666666667,3,0.5117938454290752,14.053150745289344,0.2134752593474889,0.55
CAN-DEU,CAN,DEU,2018,0.5333333333333333,3,0.516827531584799,12.837205521702542,0.2336957209984843,0.5458333333333334
CAN-DEU,CAN,DEU,2019,0.5125,4,0.5154945523866004,12.986043865191778,0.3080229854083376,0.5349999999999999
CAN-DEU,CAN,DEU,2020,0.4625,4,0.499300933319584,13.090230705634244,0.3055713906003456,0.5
CAN-DEU,CAN,DEU,2021,0.445,6,0.4778142796261818,15.16316149394397,0.3956958449856479,0.4692857142857143
CAN-DEU,CAN,DEU,2022,0.5900000000000001,5,0.5137385109803443,15.61421304576078,0.3202210694414399,0.498
CAN-DEU,CAN,DEU,2023,0.5,5,0.5094263468715718,15.929949132032544,0.3138741974979575,0.5075000000000001
CAN-DEU,CAN,DEU,2024,0.5,6,0.5061286850063056,17.15096439242278,0.3498345552306536,0.528125
CAN-FRA,CAN,FRA,1950,0.5875,4,0.5875,4.0,1.0,0.5875
CAN-FRA,CAN,FRA,1951,0.4625,4,0.5139705882352942,6.8,0.5882352941176471,0.525
CAN-FRA,CAN,FRA,1952,0.65,3,0.5665592783505156,7.76,0.3865979381443299,0.5590909090909091
CAN-FRA,CAN,FRA,1953,0.75,2,0.6159243810548978,7.432,0.2691065662002153,0.588888888888889
CAN-FRA,CAN,FRA,1954,0.575,2,0.6045602854604021,7.202399999999999,0.2776852160390981,0.6571428571428571
CAN-FRA,CAN,FRA,1955,0.7,1,0.6203571688669376,6.041679999999999,0.1655168761006872,0.6699999999999999
CAN-FRA,CAN,FRA,1956,0.05,2,0.4372327335108206,6.229175999999999,0.3210697530459888,0.39
CAN-FRA,CAN,FRA,1957,0.55,3,0.4831950090858906,7.360423199999999,0.4075852594997528,0.4083333333333334
CAN-FRA,CAN,FRA,1958,0.4,2,0.4599311491186221,7.152296239999999,0.2796304757085956,0.3642857142857143
CAN-FRA,CAN,FRA,1959,0.25,3,0.3812719344963389,8.006607368,0.3746905352184618,0.4
CAN-FRA,CAN,FRA,1960,0.45,2,0.3993472673574135,7.604625157599999,0.2629978412547022,0.35
CAN-FRA,CAN,FRA,1961,0.475,2,0.4200082745971556,7.323237610319999,0.2731032511059827,0.3714285714285714
CAN-FRA,CAN,FRA,1962,-0.4,1,0.2861570460024747,6.126266327223999,0.1632315584381606,0.29
CAN-FRA,CAN,FRA,1963,0.075,2,0.2189992628780853,6.288386429056799,0.3180466122054114,0.1399999999999999
CAN-FRA,CAN,FRA,1964,0.375,2,0.2677352493725436,6.401870500339759,0.3124086936613067,0.1
CAN-FRA,CAN,FRA,1965,0.6833333333333333,3,0.4343898005364697,7.481309350237831,0.4009993250586048,0.4214285714285714
CAN-FRA,CAN,FRA,1966,-0.35,1,0.3086241605994787,6.236916545166482,0.160335639054684,0.4083333333333332
CAN-FRA,CAN,FRA,1967,-0.5,3,-0.0207166832021123,7.365841581616537,0.4072854359897336,0.0285714285714285
CAN-FRA,CAN,FRA,1968,-0.4666666666666667,3,-0.1847474990527955,8.156089107131574,0.3678233477582829,-0.4642857142857143
CAN-FRA,CAN,FRA,1969,0.6,2,0.0188381258439311,7.709262374992102,0.2594281920521675,-0.2125
CAN-FRA,CAN,FRA,1970,0.2,2,0.0678240717129637,7.396483662494471,0.2703987585535338,0.0285714285714285
CAN-FRA,CAN,FRA,1971,0.375,2,0.153417740227289,7.177538563746129,0.2786470573773068,0.3916666666666666
CAN-FRA,CAN,FRA,1972,0.7,1,0.2441476751656443,6.02427699462229,0.1659950232853956,0.37
CAN-FRA,CAN,FRA,1973,-0.4,1,0.120676632650061,5.216993896235603,0.1916812670073401,0.2624999999999999
CAN-FRA,CAN,FRA,1974,0.55,2,0.2725985321540712,5.651895727364922,0.3538635701144575,0.35
CAN-FRA,CAN,FRA,1975,0.42,5,0.35488754845241,8.956327009155444,0.5582645648030538,0.35
CAN-FRA,CAN,FRA,1976,0.5625,4,0.4357537595882701,10.26942890640881,0.3895055933931956,0.4954545454545455
CAN-FRA,CAN,FRA,1977,-0.375,2,0.259284278078912,9.188600234486168,0.2176610091811053,0.3272727272727272
CAN-FRA,CAN,FRA,1978,,0,0.1814989946552384,6.432020164140316,0.0,0.25
CAN-FRA,CAN,FRA,1979,0.675,2,0.3332890826516521,6.502414114898221,0.307578072491205,0.15
CAN-FRA,CAN,FRA,1980,0.3,2,0.323127099023247,6.551689880428754,0.3052647540559591,0.4875
CAN-FRA,CAN,FRA,1981,0.45,3,0.3732997230068368,7.586182916300128,0.3954557955034303,0.4714285714285715
CAN-FRA,CAN,FRA,1982,0.3625,4,0.3686598336457736,9.31032804141009,0.4296304042359159,0.3777777777777778
CAN-FRA,CAN,FRA,1983,0.325,4,0.3520547636089112,10.517229628987064,0.3803282937719073,0.3727272727272727
CAN-FRA,CAN,FRA,1984,0.225,2,0.3249122856580658,9.362060740290945,0.2136281803206765,0.32
CAN-FRA,CAN,FRA,1985,0.15,5,0.2492152432473414,11.55344251820366,0.4327714438464532,0.2272727272727272
CAN-FRA,CAN,FRA,1986,0.225,2,0.2444141607461071,10.087409762742562,0.1982669532655369,0.1833333333333333
CAN-FRA,CAN,FRA,1987,0.0375,4,0.1695888589578424,11.061186833919791,0.3616248473205208,0.1227272727272727
CAN-FRA,CAN,FRA,1988,-0.3333333333333333,6,-0.0499825816886101,13.742830783743855,0.4365912739824528,-0.1166666666666666
CAN-FRA,CAN,FRA,1989,0.5666666666666667,3,0.0966062019747083,12.619981548620698,0.2377182556441919,-0.0115384615384615
CAN-FRA,CAN,FRA,1990,0.625,4,0.2612919834284282,12.833987084034488,0.3116724345917419,0.1692307692307692
CAN-FRA,CAN,FRA,1991,0.4833333333333333,3,0.3168774031010086,11.98379095882414,0.250338145108496,0.5650000000000001
CAN-FRA,CAN,FRA,1992,0.7,1,0.3576843824952082,9.3886536711769,0.1065115441492951,0.5812499999999999
CAN-FRA,CAN,FRA,1993,0.65,2,0.4258863550376766,8.57205756982383,0.2333162118556681,0.5749999999999998
CAN-FRA,CAN,FRA,1994,0.42,5,0.4232108462045085,11.00044029887668,0.4545272611052285,0.5125
CAN-FRA,CAN,FRA,1995,0.2,3,0.3606301685716038,10.700308209213675,0.2803657559524127,0.4
CAN-FRA,CAN,FRA,1996,0.675,2,0.4268815246687519,9.490215746449572,0.2107433648964438,0.4050000000000001
CAN-FRA,CAN,FRA,1997,0.22,4,0.3491295415460427,10.6431510225147,0.3758285484757599,0.3144444444444444
CAN-FRA,CAN,FRA,1998,-0.4733333333333333,3,0.1130204455387765,10.45020571576029,0.2870756884216742,0.09
CAN-FRA,CAN,FRA,1999,0.2166666666666666,3,0.143164344969803,10.315144001032202,0.2908345244331829,0.011
CAN-FRA,CAN,FRA,2000,0.5,5,0.2891619357793724,12.22060080072254,0.4091451870111309,0.1572727272727272
CAN-FRA,CAN,FRA,2001,0.5625,4,0.3762509616418661,12.554420560505775,0.3186128727106185,0.45
CAN-FRA,CAN,FRA,2002,0.54,5,0.435631552497459,13.788094392354044,0.3626316920757857,0.5321428571428571
CAN-FRA,CAN,FRA,2003,0.5333333333333333,3,0.458798884039268,12.65166607464783,0.237122919803549,0.5458333333333334
CAN-FRA,CAN,FRA,2004,0.3466666666666667,3,0.4304257451206175,11.85616625225348,0.2530328890614026,0.4854545454545455
CAN-FRA,CAN,FRA,2005,0.3,4,0.3880085111452406,12.299316376577435,0.3252213275542304,0.384
CAN-FRA,CAN,FRA,2006,0.55,3,0.4298685023677734,11.609521463604205,0.258408583799512,0.389
CAN-FRA,CAN,FRA,2007,0.4125,4,0.42413947387308,12.126665024522945,0.3298516114621017,0.4090909090909091
CAN-FRA,CAN,FRA,2008,0.6833333333333333,3,0.4918219716548213,11.48866551716606,0.2611269338042333,0.5349999999999999
CAN-FRA,CAN,FRA,2009,0.2166666666666666,6,0.3742515339320718,14.04206586201624,0.4272875557598677,0.3846153846153846
CAN-FRA,CAN,FRA,2010,0.4375,4,0.3925453876685064,13.829446103411367,0.2892379036795481,0.3923076923076923
CAN-FRA,CAN,FRA,2011,0.5375,4,0.4349278803363412,13.680612272387956,0.2923845746343777,0.3714285714285714
CAN-FRA,CAN,FRA,2012,0.348,5,0.4051099177964732,14.576428590671568,0.343019551661635,0.4338461538461538
CAN-FRA,CAN,FRA,2013,0.6599999999999999,5,0.4889360374326417,15.203500013470098,0.3288716411069863,0.5135714285714286
CAN-FRA,CAN,FRA,2014,0.62,5,0.5308297185658256,15.642450009429067,0.3196430224796029,0.5426666666666666
CAN-FRA,CAN,FRA,2015,0.5900000000000001,5,0.5493787275636943,15.949715006600346,0.3134852251548626,0.6233333333333334
CAN-FRA,CAN,FRA,2016,0.625,4,0.5693252537084376,15.164800504620242,0.2637687188025536,0.6107142857142858
CAN-FRA,CAN,FRA,2017,0.4559999999999999,5,0.5330387860429743,15.615360353234168,0.32019754183671,0.5521428571428572
CAN-FRA,CAN,FRA,2018,0.55,6,0.5390495812076487,16.930752247263918,0.3543847262291388,0.5386666666666666
CAN-FRA,CAN,FRA,2019,0.5375,4,0.5386585573651174,15.851526573084742,0.2523416266286832,0.5153333333333333
CAN-FRA,CAN,FRA,2020,0.3075,4,0.4774085555342128,15.09606860115932,0.2649696490974356,0.4771428571428571
CAN-FRA,CAN,FRA,2021,0.425,4,0.4630177645050933,14.567248020811522,0.2745885835324141,0.4233333333333333
CAN-FRA,CAN,FRA,2022,0.4525,4,0.4600544032404731,14.197073614568064,0.2817482044958528,0.395
CAN-FRA,CAN,FRA,2023,0.5599999999999999,5,0.4935079850644209,14.937951530197646,0.3347179156320267,0.4853846153846153
CAN-FRA,CAN,FRA,2024,0.44,5,0.4761988412293181,15.45656607113835,0.3234871171893977,0.4864285714285714
CAN-GBR,CAN,GBR,1950,0.5375,4,0.5375,4.0,1.0,0.5375
CAN-GBR,CAN,GBR,1951,0.575,4,0.5595588235294118,6.8,0.5882352941176471,0.5562499999999999
CAN-GBR,CAN,GBR,1952,0.5125,4,0.5380707762557078,8.76,0.4566210045662101,0.5416666666666666
CAN-GBR,CAN,GBR,1953,0.6166666666666667,3,0.5638907139728427,9.132,0.328515111695138,0.5636363636363636
CAN-GBR,CAN,GBR,1954,0.6125,4,0.5826002655786922,10.3924,0.3848966552480659,0.5772727272727273
CAN-GBR,CAN,GBR,1955,0.5,2,0.564788273018584,9.274679999999998,0.2156408630809904,0.588888888888889
CAN-GBR,CAN,GBR,1956,0.075,2,0.4494391550627888,8.492275999999999,0.2355081252658298,0.45
CAN-GBR,CAN,GBR,1957,0.55,4,0.4898876049550222,9.9445932,0.4022286200706531,0.41875
CAN-GBR,CAN,GBR,1958,0.5666666666666667,3,0.5130110070284959,9.96121524,0.3011680731436539,0.4499999999999999
