dyad,country1_code,country2_code,year,geo_score,number_of_events,geo_score_dyn,cum_events,weight,geo_score_ma
ARG-BEL,ARG,BEL,1985,0.45,1,0.1169880531915841,3.1571872382089916,0.3167376289558549,0.475
ARG-BEL,ARG,BEL,1986,,0,0.0818916372341089,2.210031066746294,0.0,0.45
ARG-BEL,ARG,BEL,1987,,0,0.0573241460638762,1.547021746722406,0.0,0.45
ARG-BEL,ARG,BEL,1988,,0,0.0401269022447133,1.082915222705684,0.0,
ARG-BEL,ARG,BEL,1989,,0,0.0280888315712993,0.7580406558939787,0.0,
ARG-BEL,ARG,BEL,1990,0.725,2,0.5788699357002327,2.530628459125785,0.7903175168949563,0.725
ARG-BEL,ARG,BEL,1991,,0,0.4052089549901628,1.7714399213880494,0.0,0.725
ARG-BEL,ARG,BEL,1992,,0,0.283646268493114,1.2400079449716346,0.0,0.725
ARG-BEL,ARG,BEL,1993,0.425,2,0.3822191118692858,2.8680055614801443,0.6973487174717413,0.425
ARG-BEL,ARG,BEL,1994,0.6,2,0.4909029508630275,4.0076038930361015,0.4990513167918972,0.5125
ARG-BEL,ARG,BEL,1995,0.7,1,0.5458515227033013,3.805322725125271,0.2627898005594467,0.55
ARG-BEL,ARG,BEL,1996,0.45,1,0.5196892154999185,3.66372590758769,0.2729461824447536,0.5875
ARG-BEL,ARG,BEL,1997,0.6,1,0.5422192612865828,3.5646081353113823,0.2805357453162649,0.5833333333333334
ARG-BEL,ARG,BEL,1998,0.6,1,0.5587505939558111,3.4952256947179676,0.2861045572854461,0.5499999999999999
ARG-BEL,ARG,BEL,1999,0.45,1,0.5271981177925251,3.446657986302577,0.2901361272206634,0.5499999999999999
ARG-BEL,ARG,BEL,2000,0.35,1,0.4752743729318788,3.4126605904118037,0.2930265033708877,0.4666666666666666
ARG-BEL,ARG,BEL,2001,-0.6,1,0.1579778168027309,3.3888624132882623,0.295084272550825,0.0666666666666667
ARG-BEL,ARG,BEL,2002,,0,0.1105844717619116,2.3722036893017835,0.0,-0.125
ARG-BEL,ARG,BEL,2003,0.65,1,0.3133309084413583,2.6605425825112485,0.3758631816582744,0.025
ARG-BEL,ARG,BEL,2004,-0.4,1,0.064121873879269,2.8623798077578737,0.3493596472731228,0.125
ARG-BEL,ARG,BEL,2005,,0,0.0448853117154883,2.0036658654305115,0.0,0.125
ARG-BEL,ARG,BEL,2006,,0,0.0314197182008418,1.402566105801358,0.0,-0.4
ARG-BEL,ARG,BEL,2007,,0,0.0219938027405892,0.9817962740609504,0.0,
ARG-BEL,ARG,BEL,2008,0.65,1,0.3941991344793117,1.6872573918426652,0.5926778005742759,0.65
ARG-BEL,ARG,BEL,2009,,0,0.2759393941355181,1.1810801742898656,0.0,0.65
ARG-BEL,ARG,BEL,2010,,0,0.1931575758948627,0.8267561220029058,0.0,0.65
ARG-BEL,ARG,BEL,2011,-0.05,2,0.0045704471323695,2.578729285402034,0.775575788944512,-0.05
ARG-BEL,ARG,BEL,2012,-0.2125,4,-0.1450015185627143,5.805110499781424,0.6890480379573497,-0.1583333333333333
ARG-BEL,ARG,BEL,2013,-0.025,2,-0.1054204225729872,6.063577349846997,0.3298382925799514,-0.125
ARG-BEL,ARG,BEL,2014,0.15,3,0.000350966661312,7.244504144892898,0.41410701685013,-0.05
ARG-BEL,ARG,BEL,2015,0.55,2,0.1558133194066243,7.0711529014250285,0.2828393089331933,0.2142857142857142
ARG-BEL,ARG,BEL,2016,0.4,1,0.1968544286932286,5.94980703099752,0.1680726777843657,0.325
ARG-BEL,ARG,BEL,2017,0.27,2,0.2205842499418089,6.164864921698264,0.3244191114327044,0.408
ARG-BEL,ARG,BEL,2018,0.55,2,0.3249055806678186,6.315405445188785,0.3166859225995765,0.408
ARG-BEL,ARG,BEL,2019,0.7,2,0.4417431601087103,6.420783811632149,0.3114884504251209,0.5066666666666667
ARG-BEL,ARG,BEL,2020,-0.0833333333333333,3,0.2315597921599442,7.494548668142504,0.4002909491737998,0.3214285714285714
ARG-BEL,ARG,BEL,2021,,0,0.1620918545119609,5.246184067699753,0.0,0.2299999999999999
ARG-BEL,ARG,BEL,2022,0.375,2,0.2371608962463838,5.672328847389826,0.3525888667262862,0.1
ARG-BEL,ARG,BEL,2023,0.5666666666666667,3,0.3789726526969003,6.9706301931728785,0.4303771562775252,0.49
ARG-BEL,ARG,BEL,2024,0.25,3,0.3298679063766083,7.879441135221015,0.3807376625469074,0.4
ARG-BRA,ARG,BRA,1950,0.175,2,0.175,2.0,1.0,0.175
ARG-BRA,ARG,BRA,1951,0.25,1,0.20625,2.4,0.4166666666666667,0.1999999999999999
ARG-BRA,ARG,BRA,1952,0.5,1,0.3158582089552239,2.6799999999999997,0.373134328358209,0.275
ARG-BRA,ARG,BRA,1953,0.4166666666666667,3,0.3778814602132896,4.8759999999999994,0.6152584085315833,0.4
ARG-BRA,ARG,BRA,1954,0.575,2,0.4507103007463238,5.4132,0.3694672282568536,0.4833333333333333
ARG-BRA,ARG,BRA,1955,0.075,2,0.3209142305380326,5.7892399999999995,0.3454684898190436,0.3642857142857142
ARG-BRA,ARG,BRA,1956,0.7,1,0.3959440515011673,5.052467999999999,0.1979230744262012,0.3999999999999999
ARG-BRA,ARG,BRA,1957,0.45,1,0.4078592364681538,4.536727599999999,0.2204231966671307,0.325
ARG-BRA,ARG,BRA,1958,0.8,1,0.501769212829211,4.175709319999999,0.2394802711027788,0.65
ARG-BRA,ARG,BRA,1959,0.75,1,0.5650450239731082,3.9229965239999993,0.2549071848221704,0.6666666666666666
ARG-BRA,ARG,BRA,1960,0.775,2,0.6535198069171307,4.7460975668,0.42139883806655,0.775
ARG-BRA,ARG,BRA,1961,0.6,3,0.6281239500482163,6.322268296759999,0.4745132378417764,0.6833333333333332
ARG-BRA,ARG,BRA,1962,0.0166666666666666,3,0.3810900589083683,7.425587807731999,0.4040084202998997,0.4249999999999999
ARG-BRA,ARG,BRA,1963,0.575,2,0.4349695604897404,7.197911465412399,0.2778583773377117,0.375
ARG-BRA,ARG,BRA,1964,0.425,2,0.4321367106981466,7.038538025788679,0.2841499175925667,0.2928571428571428
ARG-BRA,ARG,BRA,1965,-0.35,2,0.2063133092852253,6.926976618052075,0.2887262524876859,0.2166666666666666
ARG-BRA,ARG,BRA,1966,0.625,2,0.3285775243522297,6.848883632636452,0.2920183941320824,0.2333333333333333
ARG-BRA,ARG,BRA,1967,0.5,2,0.3790388024423442,6.794218542845516,0.2943679228726092,0.2583333333333333
ARG-BRA,ARG,BRA,1968,0.525,2,0.4222484570950418,6.755952979991861,0.2960352160417803,0.5499999999999999
ARG-BRA,ARG,BRA,1969,0.6,1,0.4532741786767172,5.729167085994302,0.1745454417701712,0.53
ARG-BRA,ARG,BRA,1970,-0.45,1,0.2729949352818959,5.010416960196011,0.1995841878917956,0.3
ARG-BRA,ARG,BRA,1971,-0.35,1,0.1347755891745197,4.507291872137207,0.2218627123266001,-0.0666666666666666
ARG-BRA,ARG,BRA,1972,-0.45,3,-0.1502442381145123,6.155104310496045,0.4874003507762207,-0.43
ARG-BRA,ARG,BRA,1973,-0.3,3,-0.2117155109047145,7.308573017347231,0.4104768458739296,-0.3714285714285714
ARG-BRA,ARG,BRA,1974,-0.075,2,-0.1732906965320981,7.116001112143062,0.2810567295425391,-0.3
ARG-BRA,ARG,BRA,1975,-0.4,2,-0.2382392091622157,6.981200778500143,0.28648366713064,-0.2642857142857143
ARG-BRA,ARG,BRA,1976,0.1,1,-0.1807823769991011,5.8868405449501,0.1698704071163994,-0.17
ARG-BRA,ARG,BRA,1977,-0.2666666666666666,3,-0.2169655712186274,7.120788381465069,0.4213016648281245,-0.25
ARG-BRA,ARG,BRA,1978,0.2166666666666666,3,-0.0540388678392805,7.984551867025548,0.375725532248008,-0.0071428571428571
ARG-BRA,ARG,BRA,1979,0.8,1,0.0755733222034625,6.589186306917883,0.1517638071562972,0.0928571428571428
ARG-BRA,ARG,BRA,1980,0.7833333333333333,3,0.3544960732409888,7.612430414842517,0.394092272311702,0.5428571428571428
ARG-BRA,ARG,BRA,1981,0.125,2,0.2918666757126899,7.328701290389762,0.2728996476664468,0.5666666666666668
ARG-BRA,ARG,BRA,1982,0.6333333333333333,3,0.4178677235545474,8.130090903272833,0.3689995641736707,0.5625
ARG-BRA,ARG,BRA,1983,0.5166666666666667,3,0.4519713548103488,8.691063632290984,0.3451821465043391,0.4625
ARG-BRA,ARG,BRA,1984,0.65,2,0.5009656406010445,8.08374454260369,0.2474100943516234,0.59375
ARG-BRA,ARG,BRA,1985,0.85,1,0.5533840542595094,6.658621179822582,0.1501812421812296,0.6166666666666668
ARG-BRA,ARG,BRA,1986,0.825,2,0.6349377325814893,6.661034825875807,0.3002536471106103,0.76
ARG-BRA,ARG,BRA,1987,0.75,2,0.6694768372746052,6.662724378113064,0.3001775079530478,0.8
ARG-BRA,ARG,BRA,1988,0.75,2,0.6936437897677435,6.663907064679145,0.3001242335146966,0.775
ARG-BRA,ARG,BRA,1989,0.775,2,0.718057726976133,6.664734945275401,0.3000869526578533,0.7583333333333333
ARG-BRA,ARG,BRA,1990,0.85,3,0.7696964198242524,7.66531446169278,0.3913733761338071,0.7999999999999999
ARG-BRA,ARG,BRA,1991,0.875,2,0.7982893010129594,7.365720123184946,0.2715281013331793,0.8357142857142856
ARG-BRA,ARG,BRA,1992,0.5333333333333333,3,0.7008312940483812,8.156004086229462,0.3678271820713256,0.7375
ARG-BRA,ARG,BRA,1993,0.525,4,0.628392270339755,9.709202860360625,0.4119802683627758,0.6055555555555556
ARG-BRA,ARG,BRA,1994,0.825,2,0.6730939189403826,8.796442002252435,0.2273646548784015,0.5944444444444444
ARG-BRA,ARG,BRA,1995,0.3875,4,0.5606277984970971,10.157509401576704,0.3937973219477501,0.53
ARG-BRA,ARG,BRA,1996,0.6,3,0.5723106478452997,10.110256581103693,0.2967283743923048,0.5555555555555556
ARG-BRA,ARG,BRA,1997,0.3375,4,0.4875198775659276,11.077179606772583,0.361102748352514,0.4272727272727272
ARG-BRA,ARG,BRA,1998,0.4,4,0.4577360810640334,11.754025724740808,0.3403089370121491,0.4318181818181818
ARG-BRA,ARG,BRA,1999,-0.0625,4,0.2875549152165656,12.227818007318564,0.3271229582911628,0.225
ARG-BRA,ARG,BRA,2000,0.65,3,0.3816193497711673,11.559472605122997,0.2595274111961165,0.3
ARG-BRA,ARG,BRA,2001,-0.5833333333333333,3,0.1206245424829862,11.091630823586096,0.2704742023707253,-0.0049999999999999
ARG-BRA,ARG,BRA,2002,0.4083333333333333,6,0.2460412083539684,13.764141576510266,0.4359153069334548,0.2208333333333333
ARG-BRA,ARG,BRA,2003,0.6833333333333333,3,0.3498707968758707,12.634899103557183,0.2374375905507144,0.2291666666666666
ARG-BRA,ARG,BRA,2004,0.7375,4,0.4705859152771122,12.844429372490028,0.31141905054709,0.573076923076923
ARG-BRA,ARG,BRA,2005,0.26,5,0.3953288208252342,13.99110056074302,0.357370028061214,0.525
ARG-BRA,ARG,BRA,2006,0.6625,4,0.4728047165584685,13.793770392520113,0.2899859781752683,0.5307692307692308
ARG-BRA,ARG,BRA,2007,0.3,5,0.4138496913566592,14.65563927476408,0.3411656022818212,0.3892857142857143
ARG-BRA,ARG,BRA,2008,0.6333333333333333,3,0.4635105657443645,13.258947492334856,0.2262623033792337,0.5041666666666668
ARG-BRA,ARG,BRA,2009,0.1666666666666666,3,0.3909991571462172,12.281263244634395,0.244274545724006,0.3545454545454545
ARG-BRA,ARG,BRA,2010,0.4375,4,0.4057649807745041,12.596884271244075,0.317538838483348,0.415
ARG-BRA,ARG,BRA,2011,0.125,6,0.2920782171692411,14.817818989870853,0.4049178900148175,0.2307692307692307
ARG-BRA,ARG,BRA,2012,0.25,4,0.2803674374553557,14.372473292909596,0.2783097883349923,0.25
ARG-BRA,ARG,BRA,2013,0.35,4,0.3001765244890297,14.060731305036716,0.2844802246215425,0.225
ARG-BRA,ARG,BRA,2014,0.5125,4,0.3615305552711181,13.8425119135257,0.2889648948823766,0.3708333333333333
ARG-BRA,ARG,BRA,2015,0.325,4,0.3508567203164719,13.689758339467993,0.2921892337915037,0.3958333333333333
ARG-BRA,ARG,BRA,2016,0.4625,4,0.3837344852001367,13.582830837627592,0.2944894218161851,0.4333333333333333
ARG-BRA,ARG,BRA,2017,0.7166666666666667,3,0.4635872206319216,12.507981586339314,0.2398468513318306,0.4818181818181818
ARG-BRA,ARG,BRA,2018,0.525,4,0.4828455358584551,12.75558711043752,0.3135880744154001,0.5545454545454546
ARG-BRA,ARG,BRA,2019,-0.0142857142857142,7,0.2643799573912902,15.928910977306264,0.4394525156159652,0.2964285714285714
ARG-BRA,ARG,BRA,2020,0.0,4,0.1945777634181876,15.150237684114384,0.2640222604688345,0.1333333333333333
ARG-BRA,ARG,BRA,2021,0.1666666666666666,3,0.1884232418252326,13.605166378880067,0.220504469879695,0.0285714285714285
ARG-BRA,ARG,BRA,2022,0.1,4,0.1622695152528575,13.523616465216046,0.2957788702665709,0.0818181818181818
ARG-BRA,ARG,BRA,2023,0.35,5,0.227153929465853,14.46653152565123,0.345625348490361,0.2208333333333333
ARG-BRA,ARG,BRA,2024,-0.2299999999999999,5,0.076044369609166,15.12657206795586,0.3305441561734931,0.0714285714285714
ARG-CAN,ARG,CAN,1950,,0,0.0,0.0,0.0,
ARG-CAN,ARG,CAN,1951,0.7,1,0.7,1.0,1.0,0.7
ARG-CAN,ARG,CAN,1952,,0,0.4899999999999999,0.7,0.0,0.7
ARG-CAN,ARG,CAN,1953,,0,0.3429999999999999,0.4899999999999999,0.0,0.7
ARG-CAN,ARG,CAN,1954,,0,0.2400999999999999,0.3429999999999999,0.0,
ARG-CAN,ARG,CAN,1955,0.4,1,0.3690412144181921,1.2401,0.8063865817272801,0.4
ARG-CAN,ARG,CAN,1956,,0,0.2583288500927344,0.8680699999999999,0.0,0.4
ARG-CAN,ARG,CAN,1957,,0,0.1808301950649141,0.6076489999999999,0.0,0.4
ARG-CAN,ARG,CAN,1958,,0,0.1265811365454398,0.4253542999999999,0.0,
ARG-CAN,ARG,CAN,1959,,0,0.0886067955818079,0.2977480099999999,0.0,
ARG-CAN,ARG,CAN,1960,0.315,2,0.2936337693024272,2.208423607,0.9056233567059492,0.315
ARG-CAN,ARG,CAN,1961,0.5,1,0.3746921425234986,2.5458965249,0.3927889410349381,0.3766666666666666
ARG-CAN,ARG,CAN,1962,,0,0.262284499766449,1.7821275674299997,0.0,0.3766666666666666
ARG-CAN,ARG,CAN,1963,,0,0.1835991498365143,1.2474892972009997,0.0,0.5
ARG-CAN,ARG,CAN,1964,,0,0.12851940488556,0.8732425080406997,0.0,
ARG-CAN,ARG,CAN,1965,,0,0.0899635834198919,0.6112697556284897,0.0,
ARG-CAN,ARG,CAN,1966,,0,0.0629745083939243,0.4278888289399428,0.0,
ARG-CAN,ARG,CAN,1967,0.35,1,0.2838445296728993,1.29952218025796,0.7695136067639079,0.35
ARG-CAN,ARG,CAN,1968,0.35,1,0.3184869680581254,1.909665526180572,0.5236519098713851,0.35
ARG-CAN,ARG,CAN,1969,0.65,1,0.4603552811978176,2.3367658683264003,0.4279418890674757,0.45
ARG-CAN,ARG,CAN,1970,0.65,1,0.5323066113172908,2.63573610782848,0.3794006528308618,0.5499999999999999
ARG-CAN,ARG,CAN,1971,0.5,1,0.5209510971322779,2.845015275479936,0.3514919616139166,0.6
ARG-CAN,ARG,CAN,1972,0.65,1,0.5640894697200034,2.9915106928359547,0.3342792664571756,0.6
ARG-CAN,ARG,CAN,1973,0.75,1,0.6241757904112584,3.0940574849851683,0.3232002006597474,0.6333333333333333
ARG-CAN,ARG,CAN,1974,0.8,1,0.6797137191404374,3.1658402394896177,0.3158719089884382,0.7333333333333334
ARG-CAN,ARG,CAN,1975,0.7,1,0.6860214693643474,3.216088167642732,0.3109367492039129,0.75
ARG-CAN,ARG,CAN,1976,0.675,4,0.6789691526560208,6.251261717349912,0.6398708262202968,0.7000000000000001
ARG-CAN,ARG,CAN,1977,0.35,3,0.5451672158681571,7.375883202144938,0.4067309524542887,0.55625
